date,hour,traffic
11/08/15,22,0
12/08/15,9,0
12/08/15,10,24
12/08/15,11,41
12/08/15,12,40
12/08/15,13,63
12/08/15,14,43
12/08/15,15,72
12/08/15,16,72
12/08/15,17,85
12/08/15,18,66
12/08/15,19,90
12/08/15,20,53
12/08/15,21,11
12/08/15,22,0
13/08/15,9,0
13/08/15,10,19
13/08/15,11,34
13/08/15,12,44
13/08/15,13,50
13/08/15,14,66
13/08/15,15,73
13/08/15,16,65
13/08/15,17,92
13/08/15,18,76
13/08/15,19,83
13/08/15,20,80
13/08/15,21,6
13/08/15,22,0
14/08/15,9,0
14/08/15,10,32
14/08/15,11,47
14/08/15,12,40
14/08/15,13,68
14/08/15,14,84
14/08/15,15,87
14/08/15,16,46
14/08/15,17,86
14/08/15,18,74
14/08/15,19,66
14/08/15,20,45
14/08/15,21,7
14/08/15,22,0
16/08/15,9,0
16/08/15,10,31
16/08/15,11,71
16/08/15,12,92
16/08/15,13,74
16/08/15,14,87
16/08/15,15,76
16/08/15,16,113
16/08/15,17,124
16/08/15,18,124
16/08/15,19,62
16/08/15,20,29
16/08/15,21,5
16/08/15,22,0
17/08/15,9,0
17/08/15,10,25
17/08/15,11,28
17/08/15,12,53
17/08/15,13,69
17/08/15,14,57
17/08/15,15,80
17/08/15,16,79
17/08/15,17,64
17/08/15,18,73
17/08/15,19,101
17/08/15,20,56
17/08/15,21,10
17/08/15,22,0
18/08/15,9,0
18/08/15,10,14
18/08/15,11,47
18/08/15,12,61
18/08/15,13,54
18/08/15,14,52
18/08/15,15,66
18/08/15,16,57
18/08/15,17,69
18/08/15,18,70
18/08/15,19,58
18/08/15,20,37
18/08/15,21,3
18/08/15,22,0
19/08/15,9,0
19/08/15,10,32
19/08/15,11,45
19/08/15,12,68
19/08/15,13,53
19/08/15,14,49
19/08/15,15,42
19/08/15,16,48
19/08/15,17,45
19/08/15,18,91
19/08/15,19,76
19/08/15,20,44
19/08/15,21,8
19/08/15,22,0
20/08/15,9,0
20/08/15,10,28
20/08/15,11,56
20/08/15,12,69
20/08/15,13,64
20/08/15,14,41
20/08/15,15,73
20/08/15,16,64
20/08/15,17,65
20/08/15,18,73
20/08/15,19,75
20/08/15,20,45
20/08/15,21,9
20/08/15,22,0
21/08/15,9,0
21/08/15,10,19
21/08/15,11,43
21/08/15,12,57
21/08/15,13,69
21/08/15,14,44
21/08/15,15,74
21/08/15,16,64
21/08/15,17,57
21/08/15,18,63
21/08/15,19,79
21/08/15,20,60
21/08/15,21,12
21/08/15,22,0
22/08/15,9,0
22/08/15,10,14
22/08/15,11,57
22/08/15,12,70
22/08/15,13,64
22/08/15,14,54
22/08/15,15,66
22/08/15,16,57
22/08/15,17,76
22/08/15,18,84
22/08/15,19,52
22/08/15,20,31
22/08/15,21,8
22/08/15,22,0
23/08/15,9,0
23/08/15,10,9
23/08/15,11,28
23/08/15,12,29
23/08/15,13,68
23/08/15,14,77
23/08/15,15,97
23/08/15,16,81
23/08/15,17,57
23/08/15,18,53
23/08/15,19,45
23/08/15,20,20
23/08/15,21,2
23/08/15,22,0
24/08/15,9,0
24/08/15,10,18
24/08/15,11,25
24/08/15,12,48
24/08/15,13,49
24/08/15,14,50
24/08/15,15,41
24/08/15,16,27
24/08/15,17,55
24/08/15,18,52
24/08/15,19,69
24/08/15,20,36
24/08/15,21,12
24/08/15,22,0
25/08/15,9,0
25/08/15,10,19
25/08/15,11,45
25/08/15,12,41
25/08/15,13,69
25/08/15,14,56
25/08/15,15,86
25/08/15,16,48
25/08/15,17,81
25/08/15,18,77
25/08/15,19,110
25/08/15,20,48
25/08/15,21,14
25/08/15,22,0
26/08/15,9,0
26/08/15,10,10
26/08/15,11,40
26/08/15,12,45
26/08/15,13,39
26/08/15,14,46
26/08/15,15,66
26/08/15,16,50
26/08/15,17,66
26/08/15,18,85
26/08/15,19,64
26/08/15,20,57
26/08/15,21,5
26/08/15,22,0
27/08/15,9,0
27/08/15,10,13
27/08/15,11,44
27/08/15,12,53
27/08/15,13,57
27/08/15,14,44
27/08/15,15,55
27/08/15,16,50
27/08/15,17,70
27/08/15,18,60
27/08/15,19,61
27/08/15,20,50
27/08/15,21,7
27/08/15,22,0
28/08/15,9,0
28/08/15,10,27
28/08/15,11,62
28/08/15,12,57
28/08/15,13,56
28/08/15,14,61
28/08/15,15,70
28/08/15,16,70
28/08/15,17,82
28/08/15,18,92
28/08/15,19,86
28/08/15,20,41
28/08/15,21,8
28/08/15,22,0
29/08/15,9,0
29/08/15,10,20
29/08/15,11,63
29/08/15,12,102
29/08/15,13,97
29/08/15,14,81
29/08/15,15,101
29/08/15,16,80
29/08/15,17,108
29/08/15,18,98
29/08/15,19,91
29/08/15,20,43
29/08/15,21,10
29/08/15,22,0
30/08/15,9,0
30/08/15,10,26
30/08/15,11,54
30/08/15,12,81
30/08/15,13,49
30/08/15,14,54
30/08/15,15,65
30/08/15,16,71
30/08/15,17,64
30/08/15,18,96
30/08/15,19,39
30/08/15,20,15
30/08/15,21,5
30/08/15,22,0
31/08/15,9,0
31/08/15,10,16
31/08/15,11,31
31/08/15,12,46
31/08/15,13,40
31/08/15,14,56
31/08/15,15,58
31/08/15,16,49
31/08/15,17,58
31/08/15,18,70
31/08/15,19,59
31/08/15,20,28
31/08/15,21,14
31/08/15,22,0
01/09/15,9,0
01/09/15,10,25
01/09/15,11,44
01/09/15,12,38
01/09/15,13,61
01/09/15,14,38
01/09/15,15,58
01/09/15,16,59
01/09/15,17,57
01/09/15,18,58
01/09/15,19,52
01/09/15,20,31
01/09/15,21,7
01/09/15,22,0
02/09/15,9,0
02/09/15,10,27
02/09/15,11,50
02/09/15,12,25
02/09/15,13,35
02/09/15,14,53
02/09/15,15,42
02/09/15,16,22
02/09/15,17,66
02/09/15,18,75
02/09/15,19,58
02/09/15,20,35
02/09/15,21,4
02/09/15,22,0
03/09/15,9,0
03/09/15,10,32
03/09/15,11,43
03/09/15,12,30
03/09/15,13,44
03/09/15,14,60
03/09/15,15,46
03/09/15,16,47
03/09/15,17,43
03/09/15,18,71
03/09/15,19,73
03/09/15,20,41
03/09/15,21,10
03/09/15,22,0
04/09/15,9,0
04/09/15,10,30
04/09/15,11,29
04/09/15,12,57
04/09/15,13,77
04/09/15,14,84
04/09/15,15,59
04/09/15,16,74
04/09/15,17,101
04/09/15,18,77
04/09/15,19,70
04/09/15,20,50
04/09/15,21,14
04/09/15,22,0
05/09/15,9,0
05/09/15,10,21
05/09/15,11,63
05/09/15,12,84
05/09/15,13,95
05/09/15,14,104
05/09/15,15,105
05/09/15,16,110
05/09/15,17,119
05/09/15,18,109
05/09/15,19,103
05/09/15,20,38
05/09/15,21,8
05/09/15,22,0
06/09/15,9,0
06/09/15,10,23
06/09/15,11,48
06/09/15,12,90
06/09/15,13,107
06/09/15,14,93
06/09/15,15,87
06/09/15,16,108
06/09/15,17,113
06/09/15,18,91
06/09/15,19,66
06/09/15,20,41
06/09/15,21,5
06/09/15,22,0
07/09/15,9,0
07/09/15,10,24
07/09/15,11,29
07/09/15,12,36
07/09/15,13,45
07/09/15,14,59
07/09/15,15,34
07/09/15,16,50
07/09/15,17,47
07/09/15,18,52
07/09/15,19,47
07/09/15,20,25
07/09/15,21,7
07/09/15,22,0
08/09/15,9,0
08/09/15,10,14
08/09/15,11,33
08/09/15,12,38
08/09/15,13,45
08/09/15,14,25
08/09/15,15,35
08/09/15,16,51
08/09/15,17,38
08/09/15,18,64
08/09/15,19,55
08/09/15,20,33
08/09/15,21,10
08/09/15,22,0
09/09/15,9,0
09/09/15,10,18
09/09/15,11,27
09/09/15,12,44
09/09/15,13,56
09/09/15,14,46
09/09/15,15,47
09/09/15,16,77
09/09/15,17,32
09/09/15,18,76
09/09/15,19,58
09/09/15,20,30
09/09/15,21,7
09/09/15,22,0
10/09/15,9,0
10/09/15,10,14
10/09/15,11,29
10/09/15,12,34
10/09/15,13,48
10/09/15,14,38
10/09/15,15,49
10/09/15,16,52
10/09/15,17,56
10/09/15,18,51
10/09/15,19,69
10/09/15,20,34
10/09/15,21,5
10/09/15,22,0
11/09/15,9,0
11/09/15,10,21
11/09/15,11,51
11/09/15,12,51
11/09/15,13,65
11/09/15,14,56
11/09/15,15,54
11/09/15,16,65
11/09/15,17,69
11/09/15,18,87
11/09/15,19,84
11/09/15,20,63
11/09/15,21,13
11/09/15,22,0
12/09/15,9,0
12/09/15,10,21
12/09/15,11,78
12/09/15,12,66
12/09/15,13,83
12/09/15,14,84
12/09/15,15,99
12/09/15,16,86
12/09/15,17,107
12/09/15,18,94
12/09/15,19,102
12/09/15,20,57
12/09/15,21,15
12/09/15,22,0
13/09/15,9,0
13/09/15,10,29
13/09/15,11,39
13/09/15,12,81
13/09/15,13,67
13/09/15,14,58
13/09/15,15,61
13/09/15,16,56
13/09/15,17,73
13/09/15,18,55
13/09/15,19,50
13/09/15,20,29
13/09/15,21,4
13/09/15,22,0
14/09/15,9,0
14/09/15,10,17
14/09/15,11,34
14/09/15,12,24
14/09/15,13,33
14/09/15,14,36
14/09/15,15,47
14/09/15,16,33
14/09/15,17,41
14/09/15,18,57
14/09/15,19,43
14/09/15,20,27
14/09/15,21,5
14/09/15,22,0
15/09/15,9,0
15/09/15,10,39
15/09/15,11,41
15/09/15,12,42
15/09/15,13,51
15/09/15,14,34
15/09/15,15,52
15/09/15,16,54
15/09/15,17,42
15/09/15,18,54
15/09/15,19,45
15/09/15,20,40
15/09/15,21,6
15/09/15,22,0
16/09/15,9,0
16/09/15,10,29
16/09/15,11,18
16/09/15,12,53
16/09/15,13,32
16/09/15,14,46
16/09/15,15,31
16/09/15,16,44
16/09/15,17,63
16/09/15,18,24
16/09/15,19,68
16/09/15,20,16
16/09/15,21,5
16/09/15,22,0
17/09/15,9,0
17/09/15,10,25
17/09/15,11,26
17/09/15,12,49
17/09/15,13,35
17/09/15,14,30
17/09/15,15,46
17/09/15,16,55
17/09/15,17,47
17/09/15,18,64
17/09/15,19,47
17/09/15,20,22
17/09/15,21,6
17/09/15,22,0
18/09/15,9,0
18/09/15,10,17
18/09/15,11,21
18/09/15,12,58
18/09/15,13,53
18/09/15,14,53
18/09/15,15,49
18/09/15,16,67
18/09/15,17,80
18/09/15,18,78
18/09/15,19,63
18/09/15,20,41
18/09/15,21,13
18/09/15,22,0
19/09/15,9,0
19/09/15,10,27
19/09/15,11,88
19/09/15,12,100
19/09/15,13,73
19/09/15,14,94
19/09/15,15,100
19/09/15,16,118
19/09/15,17,132
19/09/15,18,96
19/09/15,19,108
19/09/15,20,38
19/09/15,21,14
19/09/15,22,0
20/09/15,9,0
20/09/15,10,24
20/09/15,11,53
20/09/15,12,78
20/09/15,13,96
20/09/15,14,81
20/09/15,15,94
20/09/15,16,74
20/09/15,17,119
20/09/15,18,78
20/09/15,19,62
20/09/15,20,56
20/09/15,21,9
20/09/15,22,0
21/09/15,9,0
21/09/15,10,6
21/09/15,11,34
21/09/15,12,37
21/09/15,13,43
21/09/15,14,36
21/09/15,15,50
21/09/15,16,28
21/09/15,17,69
21/09/15,18,60
21/09/15,19,47
21/09/15,20,12
21/09/15,21,6
21/09/15,22,0
22/09/15,8,7
22/09/15,9,15
22/09/15,10,16
22/09/15,11,20
22/09/15,12,33
22/09/15,13,43
22/09/15,14,41
22/09/15,15,35
22/09/15,16,34
22/09/15,17,62
22/09/15,18,74
22/09/15,19,51
22/09/15,20,12
22/09/15,21,19
22/09/15,22,0
23/09/15,8,3
23/09/15,9,5
23/09/15,10,31
23/09/15,11,32
23/09/15,12,35
23/09/15,13,58
23/09/15,14,57
23/09/15,15,48
23/09/15,16,63
23/09/15,17,60
23/09/15,18,46
23/09/15,19,45
23/09/15,20,39
23/09/15,21,11
23/09/15,22,0
24/09/15,8,11
24/09/15,9,5
24/09/15,10,26
24/09/15,11,48
24/09/15,12,59
24/09/15,13,43
24/09/15,14,52
24/09/15,15,33
24/09/15,16,51
24/09/15,17,75
24/09/15,18,66
24/09/15,19,57
24/09/15,20,39
24/09/15,21,12
24/09/15,22,0
25/09/15,8,5
25/09/15,9,3
25/09/15,10,26
25/09/15,11,31
25/09/15,12,69
25/09/15,13,50
25/09/15,14,71
25/09/15,15,46
25/09/15,16,55
25/09/15,17,95
25/09/15,18,68
25/09/15,19,84
25/09/15,20,57
25/09/15,21,18
25/09/15,22,0
26/09/15,8,8
26/09/15,9,2
26/09/15,10,24
26/09/15,11,69
26/09/15,12,98
26/09/15,13,97
26/09/15,14,114
26/09/15,15,148
26/09/15,16,137
26/09/15,17,119
26/09/15,18,147
26/09/15,19,110
26/09/15,20,69
26/09/15,21,9
26/09/15,22,0
27/09/15,8,7
27/09/15,9,2
27/09/15,10,30
27/09/15,11,61
27/09/15,12,82
27/09/15,13,89
27/09/15,14,104
27/09/15,15,87
27/09/15,16,85
27/09/15,17,119
27/09/15,18,113
27/09/15,19,93
27/09/15,20,39
27/09/15,21,9
27/09/15,22,0
28/09/15,8,5
28/09/15,9,11
28/09/15,10,13
28/09/15,11,24
28/09/15,12,41
28/09/15,13,38
28/09/15,14,37
28/09/15,15,32
28/09/15,16,39
28/09/15,17,50
28/09/15,18,57
28/09/15,19,41
28/09/15,20,24
28/09/15,21,15
28/09/15,22,0
29/09/15,8,5
29/09/15,9,8
29/09/15,10,22
29/09/15,11,33
29/09/15,12,28
29/09/15,13,51
29/09/15,14,49
29/09/15,15,43
29/09/15,16,57
29/09/15,17,59
29/09/15,18,52
29/09/15,19,47
29/09/15,20,36
29/09/15,21,11
29/09/15,22,0
30/09/15,8,8
30/09/15,9,8
30/09/15,10,25
30/09/15,11,44
30/09/15,12,49
30/09/15,13,62
30/09/15,14,63
30/09/15,15,57
30/09/15,16,52
30/09/15,17,98
30/09/15,18,70
30/09/15,19,57
30/09/15,20,55
30/09/15,21,16
30/09/15,22,0
01/10/15,8,11
01/10/15,9,5
01/10/15,10,32
01/10/15,11,21
01/10/15,12,37
01/10/15,13,47
01/10/15,14,71
01/10/15,15,68
01/10/15,16,55
01/10/15,17,79
01/10/15,18,76
01/10/15,19,69
01/10/15,20,36
01/10/15,21,17
01/10/15,22,1
02/10/15,8,5
02/10/15,9,5
02/10/15,10,27
02/10/15,11,41
02/10/15,12,81
02/10/15,13,77
02/10/15,14,52
02/10/15,15,68
02/10/15,16,58
02/10/15,17,59
02/10/15,18,78
02/10/15,19,97
02/10/15,20,51
02/10/15,21,16
02/10/15,22,0
03/10/15,8,11
03/10/15,9,8
03/10/15,10,45
03/10/15,11,54
03/10/15,12,87
03/10/15,13,89
03/10/15,14,100
03/10/15,15,121
03/10/15,16,132
03/10/15,17,144
03/10/15,18,140
03/10/15,19,92
03/10/15,20,73
03/10/15,21,11
03/10/15,22,4
04/10/15,8,4
04/10/15,9,0
04/10/15,10,35
04/10/15,11,53
04/10/15,12,88
04/10/15,13,95
04/10/15,14,102
04/10/15,15,83
04/10/15,16,121
04/10/15,17,107
04/10/15,18,93
04/10/15,19,73
04/10/15,20,45
04/10/15,21,10
04/10/15,22,0
05/10/15,8,24
05/10/15,9,5
05/10/15,10,13
05/10/15,11,26
05/10/15,12,28
05/10/15,13,42
05/10/15,14,45
05/10/15,15,33
05/10/15,16,51
05/10/15,17,59
05/10/15,18,65
05/10/15,19,67
05/10/15,20,22
05/10/15,21,8
05/10/15,22,0
06/10/15,8,27
06/10/15,9,35
06/10/15,10,25
06/10/15,11,32
06/10/15,12,61
06/10/15,13,46
06/10/15,14,40
06/10/15,15,45
06/10/15,16,35
06/10/15,17,49
06/10/15,18,76
06/10/15,19,47
06/10/15,20,31
06/10/15,21,4
06/10/15,22,0
07/10/15,8,9
07/10/15,9,13
07/10/15,10,41
07/10/15,11,43
07/10/15,12,31
07/10/15,13,58
07/10/15,14,59
07/10/15,15,61
07/10/15,16,50
07/10/15,17,58
07/10/15,18,71
07/10/15,19,60
07/10/15,20,60
07/10/15,21,16
07/10/15,22,0
08/10/15,8,11
08/10/15,9,10
08/10/15,10,42
08/10/15,11,62
08/10/15,12,50
08/10/15,13,50
08/10/15,14,80
08/10/15,15,49
08/10/15,16,63
08/10/15,17,91
08/10/15,18,83
08/10/15,19,67
08/10/15,20,41
08/10/15,21,8
08/10/15,22,0
09/10/15,8,11
09/10/15,9,21
09/10/15,10,38
09/10/15,11,61
09/10/15,12,76
09/10/15,13,86
09/10/15,14,65
09/10/15,15,65
09/10/15,16,93
09/10/15,17,99
09/10/15,18,135
09/10/15,19,109
09/10/15,20,95
09/10/15,21,42
09/10/15,22,0
10/10/15,8,15
10/10/15,9,15
10/10/15,10,45
10/10/15,11,108
10/10/15,12,110
10/10/15,13,138
10/10/15,14,108
10/10/15,15,142
10/10/15,16,178
10/10/15,17,175
10/10/15,18,151
10/10/15,19,136
10/10/15,20,108
10/10/15,21,16
10/10/15,22,0
11/10/15,8,5
11/10/15,9,0
11/10/15,10,58
11/10/15,11,86
11/10/15,12,107
11/10/15,13,123
11/10/15,14,151
11/10/15,15,150
11/10/15,16,116
11/10/15,17,155
11/10/15,18,139
11/10/15,19,89
11/10/15,20,58
11/10/15,21,12
11/10/15,22,18
12/10/15,8,7
12/10/15,9,3
12/10/15,10,10
12/10/15,11,38
12/10/15,12,15
12/10/15,13,28
12/10/15,14,30
12/10/15,15,59
12/10/15,16,55
12/10/15,17,47
12/10/15,18,42
12/10/15,19,33
12/10/15,20,9
12/10/15,21,18
12/10/15,22,0
13/10/15,8,6
13/10/15,9,9
13/10/15,10,15
13/10/15,11,25
13/10/15,12,46
13/10/15,13,54
13/10/15,14,30
13/10/15,15,53
13/10/15,16,59
13/10/15,17,61
13/10/15,18,67
13/10/15,19,42
13/10/15,20,35
13/10/15,21,15
13/10/15,22,0
14/10/15,8,22
14/10/15,9,4
14/10/15,10,36
14/10/15,11,47
14/10/15,12,59
14/10/15,13,99
14/10/15,14,61
14/10/15,15,56
14/10/15,16,69
14/10/15,17,70
14/10/15,18,80
14/10/15,19,61
14/10/15,20,45
14/10/15,21,14
14/10/15,22,0
15/10/15,8,5
15/10/15,9,18
15/10/15,10,19
15/10/15,11,36
15/10/15,12,37
15/10/15,13,54
15/10/15,14,44
15/10/15,15,44
15/10/15,16,65
15/10/15,17,56
15/10/15,18,48
15/10/15,19,80
15/10/15,20,41
15/10/15,21,8
15/10/15,22,0
16/10/15,8,52
16/10/15,9,25
16/10/15,10,55
16/10/15,11,40
16/10/15,12,57
16/10/15,13,65
16/10/15,14,65
16/10/15,15,74
16/10/15,16,64
16/10/15,17,87
16/10/15,18,102
16/10/15,19,81
16/10/15,20,72
16/10/15,21,13
16/10/15,22,0
17/10/15,8,9
17/10/15,9,8
17/10/15,10,43
17/10/15,11,70
17/10/15,12,91
17/10/15,13,138
17/10/15,14,97
17/10/15,15,109
17/10/15,16,140
17/10/15,17,183
17/10/15,18,116
17/10/15,19,133
17/10/15,20,73
17/10/15,21,9
17/10/15,22,0
18/10/15,8,5
18/10/15,9,1
18/10/15,10,27
18/10/15,11,70
18/10/15,12,84
18/10/15,13,122
18/10/15,14,105
18/10/15,15,89
18/10/15,16,96
18/10/15,17,116
18/10/15,18,107
18/10/15,19,89
18/10/15,20,37
18/10/15,21,7
18/10/15,22,0
19/10/15,8,9
19/10/15,9,3
19/10/15,10,19
19/10/15,11,33
19/10/15,12,38
19/10/15,13,26
19/10/15,14,38
19/10/15,15,41
19/10/15,16,28
19/10/15,17,45
19/10/15,18,59
19/10/15,19,31
19/10/15,20,15
19/10/15,21,6
19/10/15,22,0
20/10/15,8,11
20/10/15,9,10
20/10/15,10,26
20/10/15,11,22
20/10/15,12,41
20/10/15,13,50
20/10/15,14,54
20/10/15,15,33
20/10/15,16,58
20/10/15,17,51
20/10/15,18,82
20/10/15,19,47
20/10/15,20,32
20/10/15,21,9
20/10/15,22,0
21/10/15,8,12
21/10/15,9,7
21/10/15,10,27
21/10/15,11,34
21/10/15,12,49
21/10/15,13,36
21/10/15,14,51
21/10/15,15,38
21/10/15,16,47
21/10/15,17,69
21/10/15,18,47
21/10/15,19,66
21/10/15,20,40
21/10/15,21,6
21/10/15,22,0
22/10/15,8,5
22/10/15,9,9
22/10/15,10,25
22/10/15,11,36
22/10/15,12,49
22/10/15,13,42
22/10/15,14,44
22/10/15,15,45
22/10/15,16,90
22/10/15,17,61
22/10/15,18,63
22/10/15,19,67
22/10/15,20,39
22/10/15,21,4
22/10/15,22,0
23/10/15,8,1
23/10/15,9,14
23/10/15,10,30
23/10/15,11,38
23/10/15,12,65
23/10/15,13,50
23/10/15,14,45
23/10/15,15,59
23/10/15,16,52
23/10/15,17,93
23/10/15,18,84
23/10/15,19,81
23/10/15,20,63
23/10/15,21,27
23/10/15,22,0
24/10/15,8,4
24/10/15,9,4
24/10/15,10,26
24/10/15,11,66
24/10/15,12,70
24/10/15,13,82
24/10/15,14,108
24/10/15,15,93
24/10/15,16,98
24/10/15,17,92
24/10/15,18,127
24/10/15,19,108
24/10/15,20,61
24/10/15,21,8
24/10/15,22,0
25/10/15,8,0
25/10/15,9,3
25/10/15,10,8
25/10/15,11,26
25/10/15,12,60
25/10/15,13,65
25/10/15,14,74
25/10/15,15,94
25/10/15,16,81
25/10/15,17,97
25/10/15,18,120
25/10/15,19,90
25/10/15,20,46
25/10/15,21,19
25/10/15,22,7
26/10/15,8,0
26/10/15,9,7
26/10/15,10,5
26/10/15,11,20
26/10/15,12,31
26/10/15,13,25
26/10/15,14,49
26/10/15,15,31
26/10/15,16,36
26/10/15,17,32
26/10/15,18,21
26/10/15,19,45
26/10/15,20,36
26/10/15,21,15
26/10/15,22,42
27/10/15,8,0
27/10/15,9,19
27/10/15,10,3
27/10/15,11,12
27/10/15,12,36
27/10/15,13,32
27/10/15,14,51
27/10/15,15,48
27/10/15,16,37
27/10/15,17,57
27/10/15,18,38
27/10/15,19,69
27/10/15,20,35
27/10/15,21,26
27/10/15,22,6
28/10/15,8,0
28/10/15,9,29
28/10/15,10,9
28/10/15,11,38
28/10/15,12,42
28/10/15,13,46
28/10/15,14,45
28/10/15,15,48
28/10/15,16,49
28/10/15,17,58
28/10/15,18,43
28/10/15,19,71
28/10/15,20,54
28/10/15,21,43
28/10/15,22,8
29/10/15,8,0
29/10/15,9,3
29/10/15,10,9
29/10/15,11,27
29/10/15,12,41
29/10/15,13,20
29/10/15,14,59
29/10/15,15,47
29/10/15,16,48
29/10/15,17,43
29/10/15,18,63
29/10/15,19,75
29/10/15,20,68
29/10/15,21,32
29/10/15,22,9
30/10/15,8,0
30/10/15,9,3
30/10/15,10,24
30/10/15,11,24
30/10/15,12,37
30/10/15,13,53
30/10/15,14,40
30/10/15,15,59
30/10/15,16,45
30/10/15,17,70
30/10/15,18,75
30/10/15,19,72
30/10/15,20,71
30/10/15,21,44
30/10/15,22,3
31/10/15,8,0
31/10/15,9,2
31/10/15,10,14
31/10/15,11,25
31/10/15,12,71
31/10/15,13,72
31/10/15,14,70
31/10/15,15,86
31/10/15,16,96
31/10/15,17,107
31/10/15,18,113
31/10/15,19,74
31/10/15,20,68
31/10/15,21,39
31/10/15,22,12
02/11/15,8,5
02/11/15,9,5
02/11/15,10,11
02/11/15,11,18
02/11/15,12,60
02/11/15,13,77
02/11/15,14,67
02/11/15,15,45
02/11/15,16,50
02/11/15,17,49
02/11/15,18,65
02/11/15,19,83
02/11/15,20,60
02/11/15,21,25
02/11/15,22,11
03/11/15,8,0
03/11/15,9,6
03/11/15,10,2
03/11/15,11,34
03/11/15,12,46
03/11/15,13,65
03/11/15,14,42
03/11/15,15,28
03/11/15,16,56
03/11/15,17,52
03/11/15,18,68
03/11/15,19,72
03/11/15,20,51
03/11/15,21,45
03/11/15,22,2
04/11/15,8,0
04/11/15,9,8
04/11/15,10,4
04/11/15,11,20
04/11/15,12,61
04/11/15,13,85
04/11/15,14,58
04/11/15,15,68
04/11/15,16,68
04/11/15,17,64
04/11/15,18,90
04/11/15,19,82
04/11/15,20,73
04/11/15,21,43
04/11/15,22,1
05/11/15,8,11
05/11/15,9,7
05/11/15,10,36
05/11/15,11,56
05/11/15,12,99
05/11/15,13,54
05/11/15,14,65
05/11/15,15,101
05/11/15,16,73
05/11/15,17,84
05/11/15,18,81
05/11/15,19,126
05/11/15,20,61
05/11/15,21,14
05/11/15,22,0
06/11/15,8,12
06/11/15,9,3
06/11/15,10,34
06/11/15,11,55
06/11/15,12,49
06/11/15,13,59
06/11/15,14,90
06/11/15,15,87
06/11/15,16,96
06/11/15,17,105
06/11/15,18,155
06/11/15,19,96
06/11/15,20,64
06/11/15,21,24
06/11/15,22,0
07/11/15,8,13
07/11/15,9,6
07/11/15,10,34
07/11/15,11,98
07/11/15,12,101
07/11/15,13,144
07/11/15,14,140
07/11/15,15,169
07/11/15,16,194
07/11/15,17,164
07/11/15,18,152
07/11/15,19,163
07/11/15,20,127
07/11/15,21,16
07/11/15,22,0
08/11/15,8,16
08/11/15,9,2
08/11/15,10,16
08/11/15,11,63
08/11/15,12,94
08/11/15,13,107
08/11/15,14,132
08/11/15,15,177
08/11/15,16,161
08/11/15,17,155
08/11/15,18,116
08/11/15,19,81
08/11/15,20,40
08/11/15,21,5
08/11/15,22,0
09/11/15,8,22
09/11/15,9,7
09/11/15,10,24
09/11/15,11,47
09/11/15,12,59
09/11/15,13,63
09/11/15,14,55
09/11/15,15,58
09/11/15,16,58
09/11/15,17,84
09/11/15,18,74
09/11/15,19,78
09/11/15,20,68
09/11/15,21,14
09/11/15,22,0
10/11/15,8,10
10/11/15,9,1
10/11/15,10,20
10/11/15,11,57
10/11/15,12,66
10/11/15,13,75
10/11/15,14,62
10/11/15,15,66
10/11/15,16,54
10/11/15,17,82
10/11/15,18,101
10/11/15,19,116
10/11/15,20,78
10/11/15,21,19
10/11/15,22,0
12/11/15,8,67
12/11/15,9,1
12/11/15,10,38
12/11/15,11,74
12/11/15,12,78
12/11/15,13,87
12/11/15,14,93
12/11/15,15,89
12/11/15,16,83
12/11/15,17,127
12/11/15,18,129
12/11/15,19,90
12/11/15,20,68
12/11/15,21,35
12/11/15,22,0
13/11/15,8,19
13/11/15,9,8
13/11/15,10,39
13/11/15,11,60
13/11/15,12,80
13/11/15,13,91
13/11/15,14,89
13/11/15,15,108
13/11/15,16,122
13/11/15,17,160
13/11/15,18,136
13/11/15,19,97
13/11/15,20,57
13/11/15,21,22
13/11/15,22,0
14/11/15,8,24
14/11/15,9,0
14/11/15,10,72
14/11/15,11,93
14/11/15,12,145
14/11/15,13,164
14/11/15,14,185
14/11/15,15,180
14/11/15,16,188
14/11/15,17,234
14/11/15,18,170
14/11/15,19,131
14/11/15,20,94
14/11/15,21,12
14/11/15,22,0
16/11/15,8,8
16/11/15,9,9
16/11/15,10,37
16/11/15,11,41
16/11/15,12,53
16/11/15,13,61
16/11/15,14,62
16/11/15,15,62
16/11/15,16,71
16/11/15,17,59
16/11/15,18,75
16/11/15,19,65
16/11/15,20,32
16/11/15,21,10
16/11/15,22,0
17/11/15,8,5
17/11/15,9,9
17/11/15,10,32
17/11/15,11,50
17/11/15,12,59
17/11/15,13,47
17/11/15,14,38
17/11/15,15,72
17/11/15,16,86
17/11/15,17,68
17/11/15,18,72
17/11/15,19,51
17/11/15,20,25
17/11/15,21,9
17/11/15,22,0
18/11/15,8,12
18/11/15,9,20
18/11/15,10,30
18/11/15,11,45
18/11/15,12,60
18/11/15,13,53
18/11/15,14,70
18/11/15,15,66
18/11/15,16,71
18/11/15,17,75
18/11/15,18,101
18/11/15,19,66
18/11/15,20,57
18/11/15,21,9
18/11/15,22,0
19/11/15,8,14
19/11/15,9,3
19/11/15,10,38
19/11/15,11,57
19/11/15,12,69
19/11/15,13,62
19/11/15,14,84
19/11/15,15,58
19/11/15,16,78
19/11/15,17,107
19/11/15,18,81
19/11/15,19,76
19/11/15,20,60
